geoid,stCode,coCode,geography,planningArea,PL_FIPS,MCD2,year,population
4202944480,42,29,London Grove Township,Growing Suburb,44480,44480,2005,6211
4202944456,42,29,Londonderry Township,Rural Area,44456,44456,2005,1837
4204544888,42,45,Lower Chichester Township,Developed Community,44888,44888,2005,3473
4209144912,42,91,Lower Frederick Township,Rural Area,44912,44912,2005,4856
4209144920,42,91,Lower Gwynedd Township,Developed Community,44920,44920,2005,11185
4201744968,42,17,Lower Makefield Township,Developed Community,44968,44968,2005,32399
4209144976,42,91,Lower Merion Township,Developed Community,44976,44976,2005,58073
4209145008,42,91,Lower Moreland Township,Developed Community,45008,45008,2005,11642
4202945040,42,29,Lower Oxford Township,Rural Area,45040,45040,2005,5011
4209145072,42,91,Lower Pottsgrove Township,Growing Suburb,45072,45072,2005,11965
4209145080,42,91,Lower Providence Township,Growing Suburb,45080,45080,2005,24810
4209145096,42,91,Lower Salford Township,Growing Suburb,45096,45096,2005,14009
4201745112,42,17,Lower Southampton Township,Developed Community,45112,45112,2005,19092
3400542060,34,5,Lumberton Township,Growing Suburb,42060,42060,2005,12289
3400742630,34,7,Magnolia Borough,Developed Community,42630,42630,2005,4361
4202946792,42,29,Malvern Borough,Developed Community,46792,46792,2005,3080
3400543290,34,5,Mansfield Township,Rural Area,43290,43290,2005,7822
3401543440,34,15,Mantua Township,Growing Suburb,43440,43440,2005,14920
3400543740,34,5,Maple Shade Township,Developed Community,43740,43740,2005,19313
4204547344,42,45,Marcus Hook Borough,Developed Community,47344,47344,2005,2253
4209147592,42,91,Marlborough Township,Rural Area,47592,47592,2005,3262
4204547616,42,45,Marple Township,Developed Community,47616,47616,2005,23409
3400545210,34,5,Medford Lakes Borough,Developed Community,45210,45210,2005,4159
3400545120,34,5,Medford Township,Growing Suburb,45120,45120,2005,23261
4204548480,42,45,Media Borough,Developed Community,48480,48480,2005,5420
3400745510,34,7,Merchantville Borough,Developed Community,45510,45510,2005,3803
4201749120,42,17,Middletown Township,Developed Community,49120,49120,2005,46992
4204549136,42,45,Middletown Township,Developed Community,49136,49136,2005,16020
4201749384,42,17,Milford Township,Rural Area,49384,49384,2005,9384
4204549504,42,45,Millbourne Borough,Developed Community,49504,49504,2005,913
4202950232,42,29,Modena Borough,Developed Community,50232,50232,2005,599
3401547250,34,15,Monroe Township,Growing Suburb,47250,47250,2005,31356
4209150640,42,91,Montgomery Township,Growing Suburb,50640,50640,2005,24094
3400547880,34,5,Moorestown Township,Developed Community,47880,47880,2005,19822
4201751144,42,17,Morrisville Borough,Developed Community,51144,51144,2005,9728
4204551176,42,45,Morton Borough,Developed Community,51176,51176,2005,2647
3400748750,34,7,Mount Ephraim Borough,Developed Community,48750,48750,2005,4447
3400548900,34,5,Mount Holly Township,Developed Community,48900,48900,2005,10583
3400549020,34,5,Mount Laurel Township,Developed Community,49020,49020,2005,40245
4209152664,42,91,Narberth Borough,Developed Community,52664,52664,2005,4138
3401549680,34,15,National Park Borough,Developed Community,49680,49680,2005,3211
4204553104,42,45,Nether Providence Township,Developed Community,53104,53104,2005,13212
4201753296,42,17,New Britain Borough,Developed Community,53296,53296,2005,2296
4201753304,42,17,New Britain Township,Growing Suburb,53304,53304,2005,10646
4202953608,42,29,New Garden Township,Growing Suburb,53608,53608,2005,10955
3400551510,34,5,New Hanover Township,Developed Community,51510,51510,2005,9498
4209153664,42,91,New Hanover Township,Rural Area,53664,53664,2005,8797
4201753712,42,17,New Hope Borough,Developed Community,53712,53712,2005,2257
4202953816,42,29,New London Township,Rural Area,53816,53816,2005,5443
3401551390,34,15,Newfield Borough,Developed Community,51390,51390,2005,1653
4202953784,42,29,Newlin Township,Rural Area,53784,53784,2005,1226
4201754184,42,17,Newtown Borough,Developed Community,54184,54184,2005,2240
4201754192,42,17,Newtown Township,Growing Suburb,54192,54192,2005,18957
4204554224,42,45,Newtown Township,Growing Suburb,54224,54224,2005,11768
4201754576,42,17,Nockamixon Township,Rural Area,54576,54576,2005,3634
4209154656,42,91,Norristown Borough,Developed Community,54656,54656,2005,30604
4202954936,42,29,North Coventry Township,Growing Suburb,54936,54936,2005,7591
3400553070,34,5,North Hanover Township,Rural Area,53070,53070,2005,7511
4209155512,42,91,North Wales Borough,Developed Community,55512,55512,2005,3284
4201754688,42,17,Northampton Township,Developed Community,54688,54688,2005,40626
4204555664,42,45,Norwood Borough,Developed Community,55664,55664,2005,5815
3400753880,34,7,Oaklyn Borough,Developed Community,53880,53880,2005,4097
4202957480,42,29,Oxford Borough,Developed Community,57480,57480,2005,4653
3400555800,34,5,Palmyra Borough,Developed Community,55800,55800,2005,7566
4202958032,42,29,Parkesburg Borough,Developed Community,58032,58032,2005,3426
4204558176,42,45,Parkside Borough,Developed Community,58176,58176,2005,2198
3401557150,34,15,Paulsboro Borough,Developed Community,57150,57150,2005,6073
3400557480,34,5,Pemberton Borough,Developed Community,57480,57480,2005,1311
3400557510,34,5,Pemberton Township,Rural Area,57510,57510,2005,28659
4202958808,42,29,Penn Township,Growing Suburb,58808,58808,2005,4679
4201758936,42,17,Penndel Borough,Developed Community,58936,58936,2005,2446
3402157600,34,21,Pennington Borough,Developed Community,57600,57600,2005,2665
3400757660,34,7,Pennsauken Township,Developed Community,57660,57660,2005,35280
4209159120,42,91,Pennsburg Borough,Developed Community,59120,59120,2005,3351
4202959136,42,29,Pennsbury Township,Growing Suburb,59136,59136,2005,3886
4201759384,42,17,Perkasie Borough,Developed Community,59384,59384,2005,8660
4209159392,42,91,Perkiomen Township,Growing Suburb,59392,59392,2005,8237
4210160000,42,101,Philadelphia,Core City,60000,60000,2005,1517628
4202960120,42,29,Phoenixville Borough,Developed Community,60120,60120,2005,15325
3400758770,34,7,Pine Hill Borough,Developed Community,58770,58770,2005,11252
3400758920,34,7,Pine Valley Borough,Developed Community,58920,58920,2005,22
3401559070,34,15,Pitman Borough,Developed Community,59070,59070,2005,9219
4201761616,42,17,Plumstead Township,Growing Suburb,61616,61616,2005,11801
4209161664,42,91,Plymouth Township,Developed Community,61664,61664,2005,16152
4202961800,42,29,Pocopson Township,Growing Suburb,61800,61800,2005,3374
4209162416,42,91,Pottstown Borough,Developed Community,62416,62416,2005,21471
3402160900,34,21,Princeton Borough,Developed Community,60900,60900,2005,30458
4204562792,42,45,Prospect Park Borough,Developed Community,62792,62792,2005,6410
4201763048,42,17,Quakertown Borough,Developed Community,63048,63048,2005,8753
4204563264,42,45,Radnor Township,Developed Community,63264,63264,2005,30942
4209163808,42,91,Red Hill Borough,Developed Community,63808,63808,2005,2349
4201764536,42,17,Richland Township,Growing Suburb,64536,64536,2005,12336
4201764584,42,17,Richlandtown Borough,Developed Community,64584,64584,2005,1344
4204564832,42,45,Ridley Park Borough,Developed Community,64832,64832,2005,7018
4204564800,42,45,Ridley Township,Developed Community,64800,64800,2005,30025
4201764856,42,17,Riegelsville Borough,Developed Community,64856,64856,2005,841
3400563510,34,5,Riverside Township,Developed Community,63510,63510,2005,7921
3400563660,34,5,Riverton Borough,Developed Community,63660,63660,2005,2718
3402163850,34,21,Robbinsville Township,Growing Suburb,77210,63850,2005,11475
4209165568,42,91,Rockledge Borough,Developed Community,65568,65568,2005,2526
4204566192,42,45,Rose Valley Borough,Developed Community,66192,66192,2005,922
4209166576,42,91,Royersford Borough,Developed Community,66576,66576,2005,4309
3400765160,34,7,Runnemede Borough,Developed Community,65160,65160,2005,8485
4204566928,42,45,Rutledge Borough,Developed Community,66928,66928,2005,833
4202967080,42,29,Sadsbury Township,Rural Area,67080,67080,2005,3222
4209167528,42,91,Salford Township,Rural Area,67528,67528,2005,2537
4202968288,42,29,Schuylkill Township,Growing Suburb,68288,68288,2005,7571
4209168328,42,91,Schwenksville Borough,Developed Community,68328,68328,2005,1353
4201769248,42,17,Sellersville Borough,Developed Community,69248,69248,2005,4458
3400566810,34,5,Shamong Township,Rural Area,66810,66810,2005,6815
4204569752,42,45,Sharon Hill Borough,Developed Community,69752,69752,2005,5324
4201770744,42,17,Silverdale Borough,Developed Community,70744,70744,2005,967
4209171016,42,91,Skippack Township,Growing Suburb,71016,71016,2005,12568
4201771752,42,17,Solebury Township,Rural Area,71752,71752,2005,8773
3400768340,34,7,Somerdale Borough,Developed Community,68340,68340,2005,5133
4209171856,42,91,Souderton Borough,Developed Community,71856,71856,2005,6658
4202972072,42,29,South Coatesville Borough,Developed Community,72072,72072,2005,1056
4202972088,42,29,South Coventry Township,Rural Area,72088,72088,2005,2343
3401569030,34,15,South Harrison Township,Rural Area,69030,69030,2005,2876
3400568610,34,5,Southampton Township,Rural Area,68610,68610,2005,10839
4202972920,42,29,Spring City Borough,Developed Community,72920,72920,2005,3268
4204573032,42,45,Springfield Township,Developed Community,73032,73032,2005,22937
4209173088,42,91,Springfield Township,Developed Community,73088,73088,2005,19196
3400569990,34,5,Springfield Township,Rural Area,69990,69990,2005,3522
4201773016,42,17,Springfield Township,Rural Area,73016,73016,2005,5028
3400771220,34,7,Stratford Borough,Developed Community,71220,71220,2005,7155
4204575648,42,45,Swarthmore Borough,Developed Community,75648,75648,2005,6139
3401571850,34,15,Swedesboro Borough,Developed Community,71850,71850,2005,2043
3400572060,34,5,Tabernacle Township,Rural Area,72060,72060,2005,7287
3400772240,34,7,Tavistock Borough,Developed Community,72240,72240,2005,24
4201776304,42,17,Telford Borough,Developed Community,76304,76304,2005,2166
4209176304,42,91,Telford Borough,Developed Community,76304,76304,2005,2436
4202976568,42,29,Thornbury Township,Growing Suburb,76568,76568,2005,2911
4204576576,42,45,Thornbury Township,Growing Suburb,76576,76576,2005,7031
4204576792,42,45,Tinicum Township,Developed Community,76792,76792,2005,4227
4201776784,42,17,Tinicum Township,Rural Area,76784,76784,2005,4235
4209177152,42,91,Towamencin Township,Growing Suburb,77152,77152,2005,17907
4204577288,42,45,Trainer Borough,Developed Community,77288,77288,2005,1854
4209177304,42,91,Trappe Borough,Developed Community,77304,77304,2005,3401
4202977344,42,29,Tredyffrin Township,Growing Suburb,77344,77344,2005,28789
3402174000,34,21,Trenton City,Core City,74000,74000,2005,83631
4201777704,42,17,Trumbauersville Borough,Developed Community,77704,77704,2005,1060
4201777744,42,17,Tullytown Borough,Developed Community,77744,77744,2005,1983
4204578712,42,45,Upland Borough,Developed Community,78712,78712,2005,2892
4204578776,42,45,Upper Chichester Township,Developed Community,78776,78776,2005,17253
4204579000,42,45,Upper Darby Township,Developed Community,79000,79000,2005,79108
4209179008,42,91,Upper Dublin Township,Developed Community,79008,79008,2005,26242
4209179040,42,91,Upper Frederick Township,Rural Area,79040,79040,2005,3655
4209179056,42,91,Upper Gwynedd Township,Developed Community,79056,79056,2005,14508
4209179064,42,91,Upper Hanover Township,Rural Area,79064,79064,2005,5550
4201779128,42,17,Upper Makefield Township,Rural Area,79128,79128,2005,8273
4209179136,42,91,Upper Merion Township,Developed Community,79136,79136,2005,26815
4209179176,42,91,Upper Moreland Township,Developed Community,79176,79176,2005,24621
4202979208,42,29,Upper Oxford Township,Rural Area,79208,79208,2005,2390
4209179240,42,91,Upper Pottsgrove Township,Growing Suburb,79240,79240,2005,4896
4204579248,42,45,Upper Providence Township,Developed Community,79248,79248,2005,11069
4209179256,42,91,Upper Providence Township,Growing Suburb,79256,79256,2005,18158
4209179280,42,91,Upper Salford Township,Rural Area,79280,79280,2005,3098
4201779296,42,17,Upper Southampton Township,Developed Community,79296,79296,2005,15393
4202979352,42,29,Upper Uwchlan Township,Growing Suburb,79352,79352,2005,7986
4202979480,42,29,Uwchlan Township,Growing Suburb,79480,79480,2005,18177
4202979544,42,29,Valley Township,Growing Suburb,79544,79544,2005,6016
3400776220,34,7,Voorhees Township,Developed Community,76220,76220,2005,29568
4202980616,42,29,Wallace Township,Rural Area,80616,80616,2005,3326
4201780952,42,17,Warminster Township,Developed Community,80952,80952,2005,32677
4201781048,42,17,Warrington Township,Growing Suburb,81144,81048,2005,21785
4201781144,42,17,Warwick Township,Growing Suburb,83960,81144,2005,14374
4202981160,42,29,Warwick Township,Rural Area,81160,81160,2005,2680
3401577180,34,15,Washington Township,Developed Community,77180,77180,2005,51588
3400577150,34,5,Washington Township,Rural Area,77150,77150,2005,641
3400777630,34,7,Waterford Township,Rural Area,77630,77630,2005,10630
3401578110,34,15,Wenonah Borough,Developed Community,78110,78110,2005,2321
4202982544,42,29,West Bradford Township,Growing Suburb,82544,82544,2005,11629
4202982576,42,29,West Brandywine Township,Growing Suburb,82576,82576,2005,7566
4202982664,42,29,West Caln Township,Rural Area,82664,82664,2005,7764
4202982704,42,29,West Chester Borough,Developed Community,82704,82704,2005,18147
4209182736,42,91,West Conshohocken Borough,Developed Community,82736,82736,2005,1505
3401578800,34,15,West Deptford Township,Developed Community,78800,78800,2005,20817
4202982936,42,29,West Fallowfield Township,Rural Area,82936,82936,2005,2546
4202983080,42,29,West Goshen Township,Growing Suburb,83080,83080,2005,21020
4202983104,42,29,West Grove Borough,Developed Community,83104,83104,2005,2625
4202983464,42,29,West Marlborough Township,Rural Area,83464,83464,2005,870
4202983664,42,29,West Nantmeal Township,Rural Area,83664,83664,2005,2215
4209183696,42,91,West Norriton Township,Developed Community,83696,83696,2005,14710
4202983712,42,29,West Nottingham Township,Rural Area,83712,83712,2005,2761
4202983832,42,29,West Pikeland Township,Growing Suburb,83832,83832,2005,3956
4209183912,42,91,West Pottsgrove Township,Developed Community,83912,83912,2005,3813
4201783960,42,17,West Rockhill Township,Rural Area,83960,83960,2005,4575
4202983968,42,29,West Sadsbury Township,Rural Area,83968,83968,2005,2488
4202984160,42,29,West Vincent Township,Rural Area,84160,84160,2005,3856
4202984192,42,29,West Whiteland Township,Growing Suburb,84192,84192,2005,18120
3402180240,34,21,West Windsor Township,Developed Community,80240,80240,2005,25636
3400578200,34,5,Westampton Township,Growing Suburb,78200,78200,2005,8562
4202984104,42,29,Westtown Township,Growing Suburb,84104,84104,2005,10528
3401580120,34,15,Westville Borough,Developed Community,80120,80120,2005,4445
4209184624,42,91,Whitemarsh Township,Developed Community,84624,84624,2005,17059
4209184888,42,91,Whitpain Township,Developed Community,84888,84888,2005,18792
3400581440,34,5,Willingboro Township,Developed Community,81440,81440,2005,32812
